CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category,Brand,UPC,PPG, Sales 
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,41,Widgets,A,1234512345,PPG1,"8,59,246.80"
ABC Corp,South,Mass,SuperMart,Deep South,2017,41,Widgets,A,1234512345,PPG1,"1,58,361.90"
ABC Corp,West,Mass,SuperMart,West,2017,41,Widgets,A,1234512345,PPG1,"6,68,039.72"
ABC Corp,North,Mass,BigCo,North,2017,41,Widgets,A,1234512345,PPG1,"1,26,953.21"
ABC Corp,East,Mass,BigCo,East,2017,41,Widgets,A,1234512345,PPG1,"6,28,984.33"
ABC Corp,South,Mass,BigCo,South,2017,41,Widgets,A,1234512345,PPG1,"7,65,392.98"
ABC Corp,West,Mass,BigCo,West,2017,41,Widgets,A,1234512345,PPG1,"2,94,679.41"
ABC Corp,North,Drug,Rx,North,2017,41,Widgets,A,1234512345,PPG1,"4,54,064.96"
ABC Corp,East,Drug,Rx,East,2017,41,Widgets,A,1234512345,PPG1,"1,13,970.01"
ABC Corp,South,Drug,Rx,South,2017,41,Widgets,A,1234512345,PPG1,"92,820.05"
ABC Corp,West,Drug,Rx,West,2017,41,Widgets,A,1234512345,PPG1,"5,21,207.88"
ABC Corp,North,Mass,SuperMart,North,2017,42,Widgets,A,1234567890,PPG1,"5,09,318.17"
ABC Corp,East,Mass,SuperMart,East,2017,42,Widgets,A,1234567890,PPG1,"4,42,791.19"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,42,Widgets,A,1234567890,PPG1,"3,80,602.31"
ABC Corp,South,Mass,SuperMart,Deep South,2017,42,Widgets,A,1234567890,PPG1,"3,77,821.82"
ABC Corp,West,Mass,SuperMart,West,2017,42,Widgets,A,1234567890,PPG1,"4,86,188.76"
ABC Corp,North,Mass,BigCo,North,2017,42,Widgets,A,1234567890,PPG1,"1,79,265.11"
ABC Corp,East,Mass,BigCo,East,2017,42,Widgets,A,1234567890,PPG1,"3,36,831.54"
ABC Corp,South,Mass,BigCo,South,2017,42,Widgets,A,1234567890,PPG1,"8,82,534.95"
ABC Corp,West,Mass,BigCo,West,2017,42,Widgets,A,1234567890,PPG1,"8,49,573.55"
ABC Corp,North,Drug,Rx,North,2017,42,Widgets,A,1234567890,PPG1,"1,15,701.15"
ABC Corp,East,Drug,Rx,East,2017,42,Widgets,A,1234567890,PPG1,"5,30,887.79"
ABC Corp,South,Drug,Rx,South,2017,42,Widgets,A,1234567890,PPG1,"3,06,321.91"
ABC Corp,West,Drug,Rx,West,2017,42,Widgets,A,1234567890,PPG1,"10,79,973.32"
ABC Corp,North,Mass,SuperMart,North,2017,42,Widgets,A,1234512345,PPG1,"1,07,791.76"
ABC Corp,East,Mass,SuperMart,East,2017,42,Widgets,A,1234512345,PPG1,"2,60,504.40"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,42,Widgets,A,1234512345,PPG1,"9,01,779.52"
ABC Corp,South,Mass,SuperMart,Deep South,2017,42,Widgets,A,1234512345,PPG1,"1,56,350.70"
ABC Corp,West,Mass,SuperMart,West,2017,42,Widgets,A,1234512345,PPG1,"6,47,998.53"
ABC Corp,North,Mass,BigCo,North,2017,42,Widgets,A,1234512345,PPG1,"1,28,235.43"
ABC Corp,East,Mass,BigCo,East,2017,42,Widgets,A,1234512345,PPG1,"6,58,420.80"
ABC Corp,South,Mass,BigCo,South,2017,42,Widgets,A,1234512345,PPG1,"7,58,810.60"
ABC Corp,West,Mass,BigCo,West,2017,42,Widgets,A,1234512345,PPG1,"2,92,705.06"
ABC Corp,North,Drug,Rx,North,2017,42,Widgets,A,1234512345,PPG1,"4,38,717.56"
ABC Corp,East,Drug,Rx,East,2017,42,Widgets,A,1234512345,PPG1,"1,08,761.58"
ABC Corp,South,Drug,Rx,South,2017,42,Widgets,A,1234512345,PPG1,"96,143.00"
ABC Corp,West,Drug,Rx,West,2017,42,Widgets,A,1234512345,PPG1,"5,46,851.31"
ABC Corp,North,Mass,SuperMart,North,2017,43,Widgets,A,1234567890,PPG1,"5,25,208.90"
ABC Corp,East,Mass,SuperMart,East,2017,43,Widgets,A,1234567890,PPG1,"4,53,595.30"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,43,Widgets,A,1234567890,PPG1,"3,84,179.97"
ABC Corp,South,Mass,SuperMart,Deep South,2017,43,Widgets,A,1234567890,PPG1,"3,71,587.76"
ABC Corp,West,Mass,SuperMart,West,2017,43,Widgets,A,1234567890,PPG1,"4,80,354.50"
ABC Corp,North,Mass,BigCo,North,2017,43,Widgets,A,1234567890,PPG1,"1,75,016.52"
ABC Corp,East,Mass,BigCo,East,2017,43,Widgets,A,1234567890,PPG1,"3,45,151.28"
ABC Corp,South,Mass,BigCo,South,2017,43,Widgets,A,1234567890,PPG1,"8,68,326.14"
ABC Corp,West,Mass,BigCo,West,2017,43,Widgets,A,1234567890,PPG1,"8,44,136.28"
ABC Corp,North,Drug,Rx,North,2017,43,Widgets,A,1234567890,PPG1,"1,16,152.38"
ABC Corp,East,Drug,Rx,East,2017,43,Widgets,A,1234567890,PPG1,"5,17,827.95"
ABC Corp,South,Drug,Rx,South,2017,43,Widgets,A,1234567890,PPG1,"3,10,886.11"
ABC Corp,West,Drug,Rx,West,2017,43,Widgets,A,1234567890,PPG1,"10,52,757.99"
ABC Corp,North,Mass,SuperMart,North,2017,43,Widgets,A,1234512345,PPG1,"1,07,069.56"
ABC Corp,East,Mass,SuperMart,East,2017,43,Widgets,A,1234512345,PPG1,"2,71,445.59"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,43,Widgets,A,1234512345,PPG1,"9,15,216.03"
ABC Corp,South,Mass,SuperMart,Deep South,2017,43,Widgets,A,1234512345,PPG1,"1,61,463.37"
ABC Corp,West,Mass,SuperMart,West,2017,43,Widgets,A,1234512345,PPG1,"6,58,884.91"
ABC Corp,North,Mass,BigCo,North,2017,43,Widgets,A,1234512345,PPG1,"1,26,799.20"
ABC Corp,East,Mass,BigCo,East,2017,43,Widgets,A,1234512345,PPG1,"6,41,631.07"
ABC Corp,South,Mass,BigCo,South,2017,43,Widgets,A,1234512345,PPG1,"7,60,555.87"
ABC Corp,West,Mass,BigCo,West,2017,43,Widgets,A,1234512345,PPG1,"3,05,788.98"
ABC Corp,North,Drug,Rx,North,2017,43,Widgets,A,1234512345,PPG1,"4,37,094.30"
ABC Corp,East,Drug,Rx,East,2017,43,Widgets,A,1234512345,PPG1,"1,07,043.15"
ABC Corp,South,Drug,Rx,South,2017,43,Widgets,A,1234512345,PPG1,"1,00,440.60"
ABC Corp,West,Drug,Rx,West,2017,43,Widgets,A,1234512345,PPG1,"5,53,686.95"
ABC Corp,North,Mass,SuperMart,North,2017,44,Widgets,A,1234567890,PPG1,"5,51,364.30"
ABC Corp,East,Mass,SuperMart,East,2017,44,Widgets,A,1234567890,PPG1,"4,75,957.55"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,44,Widgets,A,1234567890,PPG1,"3,66,815.04"
ABC Corp,South,Mass,SuperMart,Deep South,2017,44,Widgets,A,1234567890,PPG1,"3,83,255.62"
ABC Corp,West,Mass,SuperMart,West,2017,44,Widgets,A,1234567890,PPG1,"4,85,686.43"
ABC Corp,North,Mass,BigCo,North,2017,44,Widgets,A,1234567890,PPG1,"1,77,536.76"
ABC Corp,East,Mass,BigCo,East,2017,44,Widgets,A,1234567890,PPG1,"3,33,174.53"
ABC Corp,South,Mass,BigCo,South,2017,44,Widgets,A,1234567890,PPG1,"8,66,068.49"
ABC Corp,West,Mass,BigCo,West,2017,44,Widgets,A,1234567890,PPG1,"8,17,292.75"
ABC Corp,North,Drug,Rx,North,2017,44,Widgets,A,1234567890,PPG1,"1,18,196.66"
ABC Corp,East,Drug,Rx,East,2017,44,Widgets,A,1234567890,PPG1,"5,36,055.49"
ABC Corp,South,Drug,Rx,South,2017,44,Widgets,A,1234567890,PPG1,"3,17,974.31"
ABC Corp,West,Drug,Rx,West,2017,44,Widgets,A,1234567890,PPG1,"10,93,499.73"
ABC Corp,North,Mass,SuperMart,North,2017,44,Widgets,A,1234512345,PPG1,"1,09,382.26"
ABC Corp,East,Mass,SuperMart,East,2017,44,Widgets,A,1234512345,PPG1,"2,69,464.03"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,44,Widgets,A,1234512345,PPG1,"9,36,174.48"
ABC Corp,South,Mass,SuperMart,Deep South,2017,44,Widgets,A,1234512345,PPG1,"1,55,586.10"
ABC Corp,West,Mass,SuperMart,West,2017,44,Widgets,A,1234512345,PPG1,"6,30,355.19"
ABC Corp,North,Mass,BigCo,North,2017,44,Widgets,A,1234512345,PPG1,"1,30,894.81"
ABC Corp,East,Mass,BigCo,East,2017,44,Widgets,A,1234512345,PPG1,"6,38,230.42"
ABC Corp,South,Mass,BigCo,South,2017,44,Widgets,A,1234512345,PPG1,"7,98,507.61"
ABC Corp,West,Mass,BigCo,West,2017,44,Widgets,A,1234512345,PPG1,"2,96,064.89"
ABC Corp,North,Drug,Rx,North,2017,44,Widgets,A,1234512345,PPG1,"4,52,960.83"
ABC Corp,East,Drug,Rx,East,2017,44,Widgets,A,1234512345,PPG1,"1,07,449.91"
ABC Corp,South,Drug,Rx,South,2017,44,Widgets,A,1234512345,PPG1,"1,04,538.57"
ABC Corp,West,Drug,Rx,West,2017,44,Widgets,A,1234512345,PPG1,"5,45,824.59"
ABC Corp,North,Mass,SuperMart,North,2017,45,Widgets,A,1234567890,PPG1,"5,32,562.78"
ABC Corp,East,Mass,SuperMart,East,2017,45,Widgets,A,1234567890,PPG1,"4,74,720.06"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,45,Widgets,A,1234567890,PPG1,"3,72,133.86"
ABC Corp,South,Mass,SuperMart,Deep South,2017,45,Widgets,A,1234567890,PPG1,"3,94,446.68"
ABC Corp,West,Mass,SuperMart,West,2017,45,Widgets,A,1234567890,PPG1,"5,07,396.62"
ABC Corp,North,Mass,BigCo,North,2017,45,Widgets,A,1234567890,PPG1,"1,85,721.21"
ABC Corp,East,Mass,BigCo,East,2017,45,Widgets,A,1234567890,PPG1,"3,26,344.45"
ABC Corp,South,Mass,BigCo,South,2017,45,Widgets,A,1234567890,PPG1,"9,01,317.47"
ABC Corp,West,Mass,BigCo,West,2017,45,Widgets,A,1234567890,PPG1,"8,37,806.79"
ABC Corp,North,Drug,Rx,North,2017,45,Widgets,A,1234567890,PPG1,"1,16,364.62"
ABC Corp,East,Drug,Rx,East,2017,45,Widgets,A,1234567890,PPG1,"5,56,586.42"
ABC Corp,South,Drug,Rx,South,2017,45,Widgets,A,1234567890,PPG1,"3,24,079.42"
ABC Corp,West,Drug,Rx,West,2017,45,Widgets,A,1234567890,PPG1,"10,73,379.33"
ABC Corp,North,Mass,SuperMart,North,2017,45,Widgets,A,1234512345,PPG1,"1,03,924.08"
ABC Corp,East,Mass,SuperMart,East,2017,45,Widgets,A,1234512345,PPG1,"2,70,164.64"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,45,Widgets,A,1234512345,PPG1,"8,93,297.69"
ABC Corp,South,Mass,SuperMart,Deep South,2017,45,Widgets,A,1234512345,PPG1,"1,55,554.99"
ABC Corp,West,Mass,SuperMart,West,2017,45,Widgets,A,1234512345,PPG1,"6,52,795.83"
ABC Corp,North,Mass,BigCo,North,2017,45,Widgets,A,1234512345,PPG1,"1,29,206.27"
ABC Corp,East,Mass,BigCo,East,2017,45,Widgets,A,1234512345,PPG1,"6,63,185.23"
ABC Corp,South,Mass,BigCo,South,2017,45,Widgets,A,1234512345,PPG1,"7,85,811.34"
ABC Corp,West,Mass,BigCo,West,2017,45,Widgets,A,1234512345,PPG1,"3,07,108.11"
ABC Corp,North,Drug,Rx,North,2017,45,Widgets,A,1234512345,PPG1,"4,72,528.74"
ABC Corp,East,Drug,Rx,East,2017,45,Widgets,A,1234512345,PPG1,"1,07,933.44"
ABC Corp,South,Drug,Rx,South,2017,45,Widgets,A,1234512345,PPG1,"1,06,409.81"
ABC Corp,West,Drug,Rx,West,2017,45,Widgets,A,1234512345,PPG1,"5,52,265.32"
ABC Corp,North,Mass,SuperMart,North,2017,46,Widgets,A,1234567890,PPG1,"5,36,929.79"
ABC Corp,East,Mass,SuperMart,East,2017,46,Widgets,A,1234567890,PPG1,"4,64,940.82"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,46,Widgets,A,1234567890,PPG1,"3,87,912.33"
ABC Corp,South,Mass,SuperMart,Deep South,2017,46,Widgets,A,1234567890,PPG1,"4,13,774.57"
ABC Corp,West,Mass,SuperMart,West,2017,46,Widgets,A,1234567890,PPG1,"4,90,703.27"
ABC Corp,North,Mass,BigCo,North,2017,46,Widgets,A,1234567890,PPG1,"1,85,349.76"
ABC Corp,East,Mass,BigCo,East,2017,46,Widgets,A,1234567890,PPG1,"3,36,950.65"
ABC Corp,South,Mass,BigCo,South,2017,46,Widgets,A,1234567890,PPG1,"8,76,531.24"
ABC Corp,West,Mass,BigCo,West,2017,46,Widgets,A,1234567890,PPG1,"8,68,805.64"
ABC Corp,North,Drug,Rx,North,2017,46,Widgets,A,1234567890,PPG1,"1,17,993.72"
ABC Corp,East,Drug,Rx,East,2017,46,Widgets,A,1234567890,PPG1,"5,40,111.46"
ABC Corp,South,Drug,Rx,South,2017,46,Widgets,A,1234567890,PPG1,"3,36,491.66"
ABC Corp,West,Drug,Rx,West,2017,46,Widgets,A,1234567890,PPG1,"10,74,238.03"
ABC Corp,North,Mass,SuperMart,North,2017,46,Widgets,A,1234512345,PPG1,"1,08,735.77"
ABC Corp,East,Mass,SuperMart,East,2017,46,Widgets,A,1234512345,PPG1,"2,83,024.48"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,46,Widgets,A,1234512345,PPG1,"8,80,970.18"
ABC Corp,South,Mass,SuperMart,Deep South,2017,46,Widgets,A,1234512345,PPG1,"1,58,152.76"
ABC Corp,West,Mass,SuperMart,West,2017,46,Widgets,A,1234512345,PPG1,"6,76,557.60"
ABC Corp,North,Mass,BigCo,North,2017,46,Widgets,A,1234512345,PPG1,"1,25,007.06"
ABC Corp,East,Mass,BigCo,East,2017,46,Widgets,A,1234512345,PPG1,"6,73,000.38"
ABC Corp,South,Mass,BigCo,South,2017,46,Widgets,A,1234512345,PPG1,"8,21,487.17"
ABC Corp,West,Mass,BigCo,West,2017,46,Widgets,A,1234512345,PPG1,"3,08,213.70"
ABC Corp,North,Drug,Rx,North,2017,46,Widgets,A,1234512345,PPG1,"4,61,424.31"
ABC Corp,East,Drug,Rx,East,2017,46,Widgets,A,1234512345,PPG1,"1,12,315.54"
ABC Corp,South,Drug,Rx,South,2017,46,Widgets,A,1234512345,PPG1,"1,03,015.34"
ABC Corp,West,Drug,Rx,West,2017,46,Widgets,A,1234512345,PPG1,"5,72,975.27"
ABC Corp,North,Mass,SuperMart,North,2017,47,Widgets,A,1234567890,PPG1,"5,16,096.92"
ABC Corp,East,Mass,SuperMart,East,2017,47,Widgets,A,1234567890,PPG1,"4,65,638.24"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,47,Widgets,A,1234567890,PPG1,"3,74,141.44"
ABC Corp,South,Mass,SuperMart,Deep South,2017,47,Widgets,A,1234567890,PPG1,"4,06,533.52"
ABC Corp,West,Mass,SuperMart,West,2017,47,Widgets,A,1234567890,PPG1,"4,83,391.79"
ABC Corp,North,Mass,BigCo,North,2017,47,Widgets,A,1234567890,PPG1,"1,78,565.96"
ABC Corp,East,Mass,BigCo,East,2017,47,Widgets,A,1234567890,PPG1,"3,33,614.84"
ABC Corp,South,Mass,BigCo,South,2017,47,Widgets,A,1234567890,PPG1,"9,09,313.51"
ABC Corp,West,Mass,BigCo,West,2017,47,Widgets,A,1234567890,PPG1,"8,50,995.13"
ABC Corp,North,Drug,Rx,North,2017,47,Widgets,A,1234567890,PPG1,"1,13,509.96"
ABC Corp,East,Drug,Rx,East,2017,47,Widgets,A,1234567890,PPG1,"5,59,555.47"
ABC Corp,South,Drug,Rx,South,2017,47,Widgets,A,1234567890,PPG1,"3,42,077.42"
ABC Corp,West,Drug,Rx,West,2017,47,Widgets,A,1234567890,PPG1,"10,96,367.34"
ABC Corp,North,Mass,SuperMart,North,2017,47,Widgets,A,1234512345,PPG1,"1,06,300.09"
ABC Corp,East,Mass,SuperMart,East,2017,47,Widgets,A,1234512345,PPG1,"2,97,034.19"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,47,Widgets,A,1234512345,PPG1,"8,53,572.01"
ABC Corp,South,Mass,SuperMart,Deep South,2017,47,Widgets,A,1234512345,PPG1,"1,51,194.03"
ABC Corp,West,Mass,SuperMart,West,2017,47,Widgets,A,1234512345,PPG1,"6,88,735.64"
ABC Corp,North,Mass,BigCo,North,2017,47,Widgets,A,1234512345,PPG1,"1,26,882.17"
ABC Corp,East,Mass,BigCo,East,2017,47,Widgets,A,1234512345,PPG1,"6,94,670.99"
ABC Corp,South,Mass,BigCo,South,2017,47,Widgets,A,1234512345,PPG1,"8,26,251.80"
ABC Corp,West,Mass,BigCo,West,2017,47,Widgets,A,1234512345,PPG1,"3,19,710.07"
ABC Corp,North,Drug,Rx,North,2017,47,Widgets,A,1234512345,PPG1,"4,74,759.47"
ABC Corp,East,Drug,Rx,East,2017,47,Widgets,A,1234512345,PPG1,"1,14,325.98"
ABC Corp,South,Drug,Rx,South,2017,47,Widgets,A,1234512345,PPG1,"99,687.94"
ABC Corp,West,Drug,Rx,West,2017,47,Widgets,A,1234512345,PPG1,"5,65,526.59"
ABC Corp,North,Mass,SuperMart,North,2017,48,Widgets,A,1234567890,PPG1,"5,20,948.23"
ABC Corp,East,Mass,SuperMart,East,2017,48,Widgets,A,1234567890,PPG1,"4,70,341.18"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,48,Widgets,A,1234567890,PPG1,"3,92,287.30"
ABC Corp,South,Mass,SuperMart,Deep South,2017,48,Widgets,A,1234567890,PPG1,"4,24,949.49"
ABC Corp,West,Mass,SuperMart,West,2017,48,Widgets,A,1234567890,PPG1,"4,91,464.43"
ABC Corp,North,Mass,BigCo,North,2017,48,Widgets,A,1234567890,PPG1,"1,80,137.34"
ABC Corp,East,Mass,BigCo,East,2017,48,Widgets,A,1234567890,PPG1,"3,36,217.03"
ABC Corp,South,Mass,BigCo,South,2017,48,Widgets,A,1234567890,PPG1,"8,76,941.95"
ABC Corp,West,Mass,BigCo,West,2017,48,Widgets,A,1234567890,PPG1,"8,31,081.84"
ABC Corp,North,Drug,Rx,North,2017,48,Widgets,A,1234567890,PPG1,"1,12,897.00"
ABC Corp,East,Drug,Rx,East,2017,48,Widgets,A,1234567890,PPG1,"5,36,613.70"
ABC Corp,South,Drug,Rx,South,2017,48,Widgets,A,1234567890,PPG1,"3,25,418.25"
ABC Corp,West,Drug,Rx,West,2017,48,Widgets,A,1234567890,PPG1,"10,45,495.89"
ABC Corp,North,Mass,SuperMart,North,2017,48,Widgets,A,1234512345,PPG1,"1,10,956.03"
ABC Corp,East,Mass,SuperMart,East,2017,48,Widgets,A,1234512345,PPG1,"2,85,836.00"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,48,Widgets,A,1234512345,PPG1,"8,15,929.48"
ABC Corp,South,Mass,SuperMart,Deep South,2017,48,Widgets,A,1234512345,PPG1,"1,46,688.45"
ABC Corp,West,Mass,SuperMart,West,2017,48,Widgets,A,1234512345,PPG1,"6,86,531.69"
ABC Corp,North,Mass,BigCo,North,2017,48,Widgets,A,1234512345,PPG1,"1,27,402.39"
ABC Corp,East,Mass,BigCo,East,2017,48,Widgets,A,1234512345,PPG1,"7,04,882.65"
ABC Corp,South,Mass,BigCo,South,2017,48,Widgets,A,1234512345,PPG1,"8,58,640.87"
ABC Corp,West,Mass,BigCo,West,2017,48,Widgets,A,1234512345,PPG1,"3,24,665.57"
ABC Corp,North,Drug,Rx,North,2017,48,Widgets,A,1234512345,PPG1,"4,72,765.48"
ABC Corp,East,Drug,Rx,East,2017,48,Widgets,A,1234512345,PPG1,"1,19,173.41"
ABC Corp,South,Drug,Rx,South,2017,48,Widgets,A,1234512345,PPG1,"97,405.09"
ABC Corp,West,Drug,Rx,West,2017,48,Widgets,A,1234512345,PPG1,"5,42,735.87"
ABC Corp,North,Mass,SuperMart,North,2017,49,Widgets,A,1234567890,PPG1,"5,26,105.62"
ABC Corp,East,Mass,SuperMart,East,2017,49,Widgets,A,1234567890,PPG1,"4,70,999.66"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,49,Widgets,A,1234567890,PPG1,"3,78,008.05"
ABC Corp,South,Mass,SuperMart,Deep South,2017,49,Widgets,A,1234567890,PPG1,"4,24,312.06"
ABC Corp,West,Mass,SuperMart,West,2017,49,Widgets,A,1234567890,PPG1,"5,03,456.17"
ABC Corp,North,Mass,BigCo,North,2017,49,Widgets,A,1234567890,PPG1,"1,74,282.88"
ABC Corp,East,Mass,BigCo,East,2017,49,Widgets,A,1234567890,PPG1,"3,45,429.38"
ABC Corp,South,Mass,BigCo,South,2017,49,Widgets,A,1234567890,PPG1,"8,80,888.19"
ABC Corp,West,Mass,BigCo,West,2017,49,Widgets,A,1234567890,PPG1,"8,06,481.82"
ABC Corp,North,Drug,Rx,North,2017,49,Widgets,A,1234567890,PPG1,"1,16,825.82"
ABC Corp,East,Drug,Rx,East,2017,49,Widgets,A,1234567890,PPG1,"5,56,790.37"
ABC Corp,South,Drug,Rx,South,2017,49,Widgets,A,1234567890,PPG1,"3,37,393.64"
ABC Corp,West,Drug,Rx,West,2017,49,Widgets,A,1234567890,PPG1,"10,97,561.59"
ABC Corp,North,Mass,SuperMart,North,2017,49,Widgets,A,1234512345,PPG1,"1,05,619.05"
ABC Corp,East,Mass,SuperMart,East,2017,49,Widgets,A,1234512345,PPG1,"2,99,470.38"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,49,Widgets,A,1234512345,PPG1,"7,82,313.19"
ABC Corp,South,Mass,SuperMart,Deep South,2017,49,Widgets,A,1234512345,PPG1,"1,42,478.49"
ABC Corp,West,Mass,SuperMart,West,2017,49,Widgets,A,1234512345,PPG1,"6,95,799.86"
ABC Corp,North,Mass,BigCo,North,2017,49,Widgets,A,1234512345,PPG1,"1,24,459.39"
ABC Corp,East,Mass,BigCo,East,2017,49,Widgets,A,1234512345,PPG1,"6,90,432.56"
ABC Corp,South,Mass,BigCo,South,2017,49,Widgets,A,1234512345,PPG1,"8,94,102.73"
ABC Corp,West,Mass,BigCo,West,2017,49,Widgets,A,1234512345,PPG1,"3,13,107.48"
ABC Corp,North,Drug,Rx,North,2017,49,Widgets,A,1234512345,PPG1,"4,88,414.02"
ABC Corp,East,Drug,Rx,East,2017,49,Widgets,A,1234512345,PPG1,"1,16,825.69"
ABC Corp,South,Drug,Rx,South,2017,49,Widgets,A,1234512345,PPG1,"1,01,983.13"
ABC Corp,West,Drug,Rx,West,2017,49,Widgets,A,1234512345,PPG1,"5,40,402.11"
ABC Corp,North,Mass,SuperMart,North,2017,50,Widgets,A,1234567890,PPG1,"5,23,054.20"
ABC Corp,East,Mass,SuperMart,East,2017,50,Widgets,A,1234567890,PPG1,"4,75,756.76"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,50,Widgets,A,1234567890,PPG1,"3,89,386.09"
ABC Corp,South,Mass,SuperMart,Deep South,2017,50,Widgets,A,1234567890,PPG1,"4,32,968.03"
ABC Corp,West,Mass,SuperMart,West,2017,50,Widgets,A,1234567890,PPG1,"5,14,431.51"
ABC Corp,North,Mass,BigCo,North,2017,50,Widgets,A,1234567890,PPG1,"1,74,317.74"
ABC Corp,East,Mass,BigCo,East,2017,50,Widgets,A,1234567890,PPG1,"3,33,028.47"
ABC Corp,South,Mass,BigCo,South,2017,50,Widgets,A,1234567890,PPG1,"8,75,162.42"
ABC Corp,West,Mass,BigCo,West,2017,50,Widgets,A,1234567890,PPG1,"7,93,336.17"
ABC Corp,North,Drug,Rx,North,2017,50,Widgets,A,1234567890,PPG1,"1,20,330.60"
ABC Corp,East,Drug,Rx,East,2017,50,Widgets,A,1234567890,PPG1,"5,64,641.11"
ABC Corp,South,Drug,Rx,South,2017,50,Widgets,A,1234567890,PPG1,"3,50,889.39"
ABC Corp,West,Drug,Rx,West,2017,50,Widgets,A,1234567890,PPG1,"11,06,342.08"
ABC Corp,North,Mass,SuperMart,North,2017,50,Widgets,A,1234512345,PPG1,"1,03,474.98"
ABC Corp,East,Mass,SuperMart,East,2017,50,Widgets,A,1234512345,PPG1,"2,88,360.03"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,50,Widgets,A,1234512345,PPG1,"7,73,160.12"
ABC Corp,South,Mass,SuperMart,Deep South,2017,50,Widgets,A,1234512345,PPG1,"1,36,836.34"
ABC Corp,West,Mass,SuperMart,West,2017,50,Widgets,A,1234512345,PPG1,"6,77,778.65"
ABC Corp,North,Mass,BigCo,North,2017,50,Widgets,A,1234512345,PPG1,"1,26,189.38"
ABC Corp,East,Mass,BigCo,East,2017,50,Widgets,A,1234512345,PPG1,"6,97,958.27"
ABC Corp,South,Mass,BigCo,South,2017,50,Widgets,A,1234512345,PPG1,"8,91,152.20"
ABC Corp,West,Mass,BigCo,West,2017,50,Widgets,A,1234512345,PPG1,"2,99,737.79"
ABC Corp,North,Drug,Rx,North,2017,50,Widgets,A,1234512345,PPG1,"4,88,951.28"
ABC Corp,East,Drug,Rx,East,2017,50,Widgets,A,1234512345,PPG1,"1,22,655.29"
ABC Corp,South,Drug,Rx,South,2017,50,Widgets,A,1234512345,PPG1,"1,06,868.12"
ABC Corp,West,Drug,Rx,West,2017,50,Widgets,A,1234512345,PPG1,"5,66,881.81"
ABC Corp,North,Mass,SuperMart,North,2017,51,Widgets,A,1234567890,PPG1,"5,24,309.53"
ABC Corp,East,Mass,SuperMart,East,2017,51,Widgets,A,1234567890,PPG1,"4,97,689.14"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,51,Widgets,A,1234567890,PPG1,"3,75,757.57"
ABC Corp,South,Mass,SuperMart,Deep South,2017,51,Widgets,A,1234567890,PPG1,"4,14,350.40"
ABC Corp,West,Mass,SuperMart,West,2017,51,Widgets,A,1234567890,PPG1,"5,03,834.22"
ABC Corp,North,Mass,BigCo,North,2017,51,Widgets,A,1234567890,PPG1,"1,68,390.93"
ABC Corp,East,Mass,BigCo,East,2017,51,Widgets,A,1234567890,PPG1,"3,43,019.32"
ABC Corp,South,Mass,BigCo,South,2017,51,Widgets,A,1234567890,PPG1,"8,32,892.07"
ABC Corp,West,Mass,BigCo,West,2017,51,Widgets,A,1234567890,PPG1,"8,19,119.59"
ABC Corp,North,Drug,Rx,North,2017,51,Widgets,A,1234567890,PPG1,"1,24,301.50"
ABC Corp,East,Drug,Rx,East,2017,51,Widgets,A,1234567890,PPG1,"5,66,222.11"
ABC Corp,South,Drug,Rx,South,2017,51,Widgets,A,1234567890,PPG1,"3,55,907.11"
ABC Corp,West,Drug,Rx,West,2017,51,Widgets,A,1234567890,PPG1,"11,31,787.95"
ABC Corp,North,Mass,SuperMart,North,2017,51,Widgets,A,1234512345,PPG1,"1,02,409.19"
ABC Corp,East,Mass,SuperMart,East,2017,51,Widgets,A,1234512345,PPG1,"2,93,406.33"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,51,Widgets,A,1234512345,PPG1,"7,36,666.97"
ABC Corp,South,Mass,SuperMart,Deep South,2017,51,Widgets,A,1234512345,PPG1,"1,38,108.92"
ABC Corp,West,Mass,SuperMart,West,2017,51,Widgets,A,1234512345,PPG1,"7,02,992.01"
ABC Corp,North,Mass,BigCo,North,2017,51,Widgets,A,1234512345,PPG1,"1,28,410.31"
