CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category, Sales 
AAA Industries,West,Drug,Rx,West,2017,13,Widgets,"7,34,544.60"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,14,Widgets,"9,97,466.84"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,14,Widgets,"29,53,134.26"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,14,Widgets,"7,26,444.08"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,14,Widgets,"5,89,502.92"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,14,Widgets,"48,52,220.91"
AAA Industries,East,Mass,SuperMart,East,2017,14,Widgets,"14,28,934.83"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,14,Widgets,"23,14,736.37"
AAA Industries,South,Mass,SuperMart,Deep South,2017,14,Widgets,"7,14,581.26"
AAA Industries,West,Mass,SuperMart,West,2017,14,Widgets,"28,40,776.53"
XYZ Manufacturing,North,Mass,BigCo,North,2017,14,Widgets,"31,22,070.22"
XYZ Manufacturing,East,Mass,BigCo,East,2017,14,Widgets,"12,80,917.10"
XYZ Manufacturing,South,Mass,BigCo,South,2017,14,Widgets,"14,13,248.75"
XYZ Manufacturing,West,Mass,BigCo,West,2017,14,Widgets,"48,19,955.09"
AAA Industries,North,Mass,BigCo,North,2017,14,Widgets,"53,66,599.30"
AAA Industries,East,Mass,BigCo,East,2017,14,Widgets,"8,15,727.87"
AAA Industries,South,Mass,BigCo,South,2017,14,Widgets,"16,08,576.09"
AAA Industries,West,Mass,BigCo,West,2017,14,Widgets,"37,81,981.35"
XYZ Manufacturing,North,Drug,Rx,North,2017,14,Widgets,"9,39,338.41"
XYZ Manufacturing,East,Drug,Rx,East,2017,14,Widgets,"8,68,317.93"
XYZ Manufacturing,South,Drug,Rx,South,2017,14,Widgets,"8,42,879.49"
XYZ Manufacturing,West,Drug,Rx,West,2017,14,Widgets,"1,74,629.59"
AAA Industries,North,Drug,Rx,North,2017,14,Widgets,"3,91,610.04"
AAA Industries,East,Drug,Rx,East,2017,14,Widgets,"7,03,101.63"
AAA Industries,South,Drug,Rx,South,2017,14,Widgets,"8,49,020.23"
AAA Industries,West,Drug,Rx,West,2017,14,Widgets,"7,47,767.87"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,15,Widgets,"9,73,303.29"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,15,Widgets,"30,54,119.63"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,15,Widgets,"7,57,225.94"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,15,Widgets,"6,26,319.63"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,15,Widgets,"46,76,655.20"
AAA Industries,East,Mass,SuperMart,East,2017,15,Widgets,"13,20,066.11"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,15,Widgets,"21,90,446.13"
AAA Industries,South,Mass,SuperMart,Deep South,2017,15,Widgets,"7,60,859.68"
AAA Industries,West,Mass,SuperMart,West,2017,15,Widgets,"29,10,729.50"
XYZ Manufacturing,North,Mass,BigCo,North,2017,15,Widgets,"30,35,388.02"
XYZ Manufacturing,East,Mass,BigCo,East,2017,15,Widgets,"11,50,582.62"
XYZ Manufacturing,South,Mass,BigCo,South,2017,15,Widgets,"13,91,217.15"
XYZ Manufacturing,West,Mass,BigCo,West,2017,15,Widgets,"47,76,531.47"
AAA Industries,North,Mass,BigCo,North,2017,15,Widgets,"59,67,964.64"
AAA Industries,East,Mass,BigCo,East,2017,15,Widgets,"8,74,559.47"
AAA Industries,South,Mass,BigCo,South,2017,15,Widgets,"18,30,772.99"
AAA Industries,West,Mass,BigCo,West,2017,15,Widgets,"35,90,176.17"
XYZ Manufacturing,North,Drug,Rx,North,2017,15,Widgets,"9,13,744.71"
XYZ Manufacturing,East,Drug,Rx,East,2017,15,Widgets,"8,52,112.48"
XYZ Manufacturing,South,Drug,Rx,South,2017,15,Widgets,"7,94,368.14"
XYZ Manufacturing,West,Drug,Rx,West,2017,15,Widgets,"1,64,420.80"
AAA Industries,North,Drug,Rx,North,2017,15,Widgets,"3,87,813.65"
AAA Industries,East,Drug,Rx,East,2017,15,Widgets,"6,70,456.58"
AAA Industries,South,Drug,Rx,South,2017,15,Widgets,"8,68,273.21"
AAA Industries,West,Drug,Rx,West,2017,15,Widgets,"7,82,104.67"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,16,Widgets,"9,48,411.38"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,16,Widgets,"29,22,870.82"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,16,Widgets,"7,20,595.34"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,16,Widgets,"6,57,110.71"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,16,Widgets,"49,00,563.71"
AAA Industries,East,Mass,SuperMart,East,2017,16,Widgets,"13,63,240.69"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,16,Widgets,"21,37,806.66"
AAA Industries,South,Mass,SuperMart,Deep South,2017,16,Widgets,"7,48,077.24"
AAA Industries,West,Mass,SuperMart,West,2017,16,Widgets,"28,34,322.40"
XYZ Manufacturing,North,Mass,BigCo,North,2017,16,Widgets,"29,45,330.17"
XYZ Manufacturing,East,Mass,BigCo,East,2017,16,Widgets,"12,73,863.20"
XYZ Manufacturing,South,Mass,BigCo,South,2017,16,Widgets,"13,96,637.03"
XYZ Manufacturing,West,Mass,BigCo,West,2017,16,Widgets,"47,61,064.95"
AAA Industries,North,Mass,BigCo,North,2017,16,Widgets,"60,57,122.31"
AAA Industries,East,Mass,BigCo,East,2017,16,Widgets,"8,47,049.19"
AAA Industries,South,Mass,BigCo,South,2017,16,Widgets,"17,19,638.89"
AAA Industries,West,Mass,BigCo,West,2017,16,Widgets,"39,05,867.28"
XYZ Manufacturing,North,Drug,Rx,North,2017,16,Widgets,"9,61,372.72"
XYZ Manufacturing,East,Drug,Rx,East,2017,16,Widgets,"9,14,168.02"
XYZ Manufacturing,South,Drug,Rx,South,2017,16,Widgets,"7,91,311.37"
XYZ Manufacturing,West,Drug,Rx,West,2017,16,Widgets,"1,84,096.31"
AAA Industries,North,Drug,Rx,North,2017,16,Widgets,"3,91,764.57"
AAA Industries,East,Drug,Rx,East,2017,16,Widgets,"6,44,487.13"
AAA Industries,South,Drug,Rx,South,2017,16,Widgets,"8,39,896.98"
AAA Industries,West,Drug,Rx,West,2017,16,Widgets,"7,71,112.78"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,17,Widgets,"10,07,637.43"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,17,Widgets,"28,74,886.24"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,17,Widgets,"6,72,215.14"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,17,Widgets,"5,97,338.98"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,17,Widgets,"45,95,788.93"
AAA Industries,East,Mass,SuperMart,East,2017,17,Widgets,"12,94,376.41"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,17,Widgets,"22,20,826.10"
AAA Industries,South,Mass,SuperMart,Deep South,2017,17,Widgets,"7,34,750.57"
AAA Industries,West,Mass,SuperMart,West,2017,17,Widgets,"30,75,564.41"
XYZ Manufacturing,North,Mass,BigCo,North,2017,17,Widgets,"27,26,817.99"
XYZ Manufacturing,East,Mass,BigCo,East,2017,17,Widgets,"13,24,170.17"
XYZ Manufacturing,South,Mass,BigCo,South,2017,17,Widgets,"13,17,695.22"
XYZ Manufacturing,West,Mass,BigCo,West,2017,17,Widgets,"46,59,417.77"
AAA Industries,North,Mass,BigCo,North,2017,17,Widgets,"62,43,287.73"
AAA Industries,East,Mass,BigCo,East,2017,17,Widgets,"8,15,290.47"
AAA Industries,South,Mass,BigCo,South,2017,17,Widgets,"18,80,965.75"
AAA Industries,West,Mass,BigCo,West,2017,17,Widgets,"39,07,797.09"
XYZ Manufacturing,North,Drug,Rx,North,2017,17,Widgets,"8,90,525.84"
XYZ Manufacturing,East,Drug,Rx,East,2017,17,Widgets,"9,08,615.83"
XYZ Manufacturing,South,Drug,Rx,South,2017,17,Widgets,"8,26,242.28"
XYZ Manufacturing,West,Drug,Rx,West,2017,17,Widgets,"1,65,392.80"
AAA Industries,North,Drug,Rx,North,2017,17,Widgets,"3,95,930.55"
AAA Industries,East,Drug,Rx,East,2017,17,Widgets,"7,11,702.43"
AAA Industries,South,Drug,Rx,South,2017,17,Widgets,"8,47,312.95"
AAA Industries,West,Drug,Rx,West,2017,17,Widgets,"7,83,777.27"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,18,Widgets,"9,26,260.82"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,18,Widgets,"27,76,979.46"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,18,Widgets,"6,55,679.16"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,18,Widgets,"6,25,174.84"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,18,Widgets,"47,80,695.04"
AAA Industries,East,Mass,SuperMart,East,2017,18,Widgets,"13,00,487.67"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,18,Widgets,"21,35,470.48"
AAA Industries,South,Mass,SuperMart,Deep South,2017,18,Widgets,"7,11,824.17"
AAA Industries,West,Mass,SuperMart,West,2017,18,Widgets,"28,79,133.79"
XYZ Manufacturing,North,Mass,BigCo,North,2017,18,Widgets,"29,86,051.62"
XYZ Manufacturing,East,Mass,BigCo,East,2017,18,Widgets,"12,48,172.56"
XYZ Manufacturing,South,Mass,BigCo,South,2017,18,Widgets,"12,91,293.72"
XYZ Manufacturing,West,Mass,BigCo,West,2017,18,Widgets,"46,45,089.99"
AAA Industries,North,Mass,BigCo,North,2017,18,Widgets,"58,16,459.20"
AAA Industries,East,Mass,BigCo,East,2017,18,Widgets,"9,03,356.89"
AAA Industries,South,Mass,BigCo,South,2017,18,Widgets,"16,90,079.77"
AAA Industries,West,Mass,BigCo,West,2017,18,Widgets,"36,82,199.31"
XYZ Manufacturing,North,Drug,Rx,North,2017,18,Widgets,"9,76,872.29"
XYZ Manufacturing,East,Drug,Rx,East,2017,18,Widgets,"8,91,324.50"
XYZ Manufacturing,South,Drug,Rx,South,2017,18,Widgets,"7,94,232.33"
XYZ Manufacturing,West,Drug,Rx,West,2017,18,Widgets,"1,80,122.31"
AAA Industries,North,Drug,Rx,North,2017,18,Widgets,"4,07,396.93"
AAA Industries,East,Drug,Rx,East,2017,18,Widgets,"6,81,722.55"
AAA Industries,South,Drug,Rx,South,2017,18,Widgets,"8,02,893.40"
AAA Industries,West,Drug,Rx,West,2017,18,Widgets,"8,12,343.83"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,19,Widgets,"8,79,121.65"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,19,Widgets,"27,68,510.59"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,19,Widgets,"6,64,619.03"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,19,Widgets,"6,54,049.49"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,19,Widgets,"49,47,464.51"
AAA Industries,East,Mass,SuperMart,East,2017,19,Widgets,"13,08,816.18"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,19,Widgets,"20,80,357.42"
AAA Industries,South,Mass,SuperMart,Deep South,2017,19,Widgets,"7,28,050.12"
AAA Industries,West,Mass,SuperMart,West,2017,19,Widgets,"26,53,033.15"
XYZ Manufacturing,North,Mass,BigCo,North,2017,19,Widgets,"29,04,460.97"
XYZ Manufacturing,East,Mass,BigCo,East,2017,19,Widgets,"14,03,780.20"
XYZ Manufacturing,South,Mass,BigCo,South,2017,19,Widgets,"13,71,855.14"
XYZ Manufacturing,West,Mass,BigCo,West,2017,19,Widgets,"47,16,403.93"
AAA Industries,North,Mass,BigCo,North,2017,19,Widgets,"58,16,140.22"
AAA Industries,East,Mass,BigCo,East,2017,19,Widgets,"9,01,137.54"
AAA Industries,South,Mass,BigCo,South,2017,19,Widgets,"17,65,844.17"
AAA Industries,West,Mass,BigCo,West,2017,19,Widgets,"36,77,150.83"
XYZ Manufacturing,North,Drug,Rx,North,2017,19,Widgets,"10,04,348.41"
XYZ Manufacturing,East,Drug,Rx,East,2017,19,Widgets,"8,83,819.51"
XYZ Manufacturing,South,Drug,Rx,South,2017,19,Widgets,"7,72,266.49"
XYZ Manufacturing,West,Drug,Rx,West,2017,19,Widgets,"1,65,163.09"
AAA Industries,North,Drug,Rx,North,2017,19,Widgets,"4,16,268.82"
AAA Industries,East,Drug,Rx,East,2017,19,Widgets,"7,35,958.88"
AAA Industries,South,Drug,Rx,South,2017,19,Widgets,"8,28,382.07"
AAA Industries,West,Drug,Rx,West,2017,19,Widgets,"8,14,396.80"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,20,Widgets,"9,41,580.85"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,20,Widgets,"28,02,336.32"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,20,Widgets,"6,58,581.94"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,20,Widgets,"6,48,026.47"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,20,Widgets,"48,12,967.88"
AAA Industries,East,Mass,SuperMart,East,2017,20,Widgets,"14,51,576.45"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,20,Widgets,"20,89,993.10"
AAA Industries,South,Mass,SuperMart,Deep South,2017,20,Widgets,"7,06,440.07"
AAA Industries,West,Mass,SuperMart,West,2017,20,Widgets,"25,55,951.73"
XYZ Manufacturing,North,Mass,BigCo,North,2017,20,Widgets,"27,91,759.24"
XYZ Manufacturing,East,Mass,BigCo,East,2017,20,Widgets,"13,58,488.51"
XYZ Manufacturing,South,Mass,BigCo,South,2017,20,Widgets,"13,13,834.56"
XYZ Manufacturing,West,Mass,BigCo,West,2017,20,Widgets,"46,00,971.20"
AAA Industries,North,Mass,BigCo,North,2017,20,Widgets,"61,78,415.56"
AAA Industries,East,Mass,BigCo,East,2017,20,Widgets,"9,58,156.62"
AAA Industries,South,Mass,BigCo,South,2017,20,Widgets,"19,55,236.42"
AAA Industries,West,Mass,BigCo,West,2017,20,Widgets,"37,17,597.05"
XYZ Manufacturing,North,Drug,Rx,North,2017,20,Widgets,"9,93,893.81"
XYZ Manufacturing,East,Drug,Rx,East,2017,20,Widgets,"8,43,959.67"
XYZ Manufacturing,South,Drug,Rx,South,2017,20,Widgets,"8,07,757.72"
XYZ Manufacturing,West,Drug,Rx,West,2017,20,Widgets,"1,68,220.49"
AAA Industries,North,Drug,Rx,North,2017,20,Widgets,"3,90,507.46"
AAA Industries,East,Drug,Rx,East,2017,20,Widgets,"7,30,205.97"
AAA Industries,South,Drug,Rx,South,2017,20,Widgets,"8,67,557.67"
AAA Industries,West,Drug,Rx,West,2017,20,Widgets,"8,22,427.05"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,21,Widgets,"9,22,690.74"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,21,Widgets,"26,64,547.33"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,21,Widgets,"6,84,946.37"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,21,Widgets,"6,11,244.34"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,21,Widgets,"49,99,702.87"
AAA Industries,East,Mass,SuperMart,East,2017,21,Widgets,"12,87,850.63"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,21,Widgets,"21,83,690.55"
AAA Industries,South,Mass,SuperMart,Deep South,2017,21,Widgets,"6,64,180.90"
AAA Industries,West,Mass,SuperMart,West,2017,21,Widgets,"26,97,617.39"
XYZ Manufacturing,North,Mass,BigCo,North,2017,21,Widgets,"28,82,121.31"
XYZ Manufacturing,East,Mass,BigCo,East,2017,21,Widgets,"13,84,014.15"
XYZ Manufacturing,South,Mass,BigCo,South,2017,21,Widgets,"13,12,085.84"
XYZ Manufacturing,West,Mass,BigCo,West,2017,21,Widgets,"45,52,593.92"
AAA Industries,North,Mass,BigCo,North,2017,21,Widgets,"57,61,170.10"
AAA Industries,East,Mass,BigCo,East,2017,21,Widgets,"8,37,535.68"
AAA Industries,South,Mass,BigCo,South,2017,21,Widgets,"18,80,456.91"
AAA Industries,West,Mass,BigCo,West,2017,21,Widgets,"37,16,028.82"
XYZ Manufacturing,North,Drug,Rx,North,2017,21,Widgets,"9,63,208.08"
XYZ Manufacturing,East,Drug,Rx,East,2017,21,Widgets,"8,05,709.21"
XYZ Manufacturing,South,Drug,Rx,South,2017,21,Widgets,"7,92,154.77"
XYZ Manufacturing,West,Drug,Rx,West,2017,21,Widgets,"1,62,627.08"
AAA Industries,North,Drug,Rx,North,2017,21,Widgets,"4,05,387.05"
AAA Industries,East,Drug,Rx,East,2017,21,Widgets,"7,27,496.49"
AAA Industries,South,Drug,Rx,South,2017,21,Widgets,"8,31,950.69"
AAA Industries,West,Drug,Rx,West,2017,21,Widgets,"7,32,715.05"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,22,Widgets,"8,45,280.35"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,22,Widgets,"24,71,771.34"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,22,Widgets,"7,59,589.61"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,22,Widgets,"5,77,272.53"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,22,Widgets,"52,05,090.27"
AAA Industries,East,Mass,SuperMart,East,2017,22,Widgets,"14,43,357.29"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,22,Widgets,"22,05,826.93"
AAA Industries,South,Mass,SuperMart,Deep South,2017,22,Widgets,"6,75,504.27"
AAA Industries,West,Mass,SuperMart,West,2017,22,Widgets,"26,47,471.41"
XYZ Manufacturing,North,Mass,BigCo,North,2017,22,Widgets,"30,15,744.51"
XYZ Manufacturing,East,Mass,BigCo,East,2017,22,Widgets,"12,48,447.27"
XYZ Manufacturing,South,Mass,BigCo,South,2017,22,Widgets,"13,59,892.92"
XYZ Manufacturing,West,Mass,BigCo,West,2017,22,Widgets,"42,30,424.05"
AAA Industries,North,Mass,BigCo,North,2017,22,Widgets,"64,07,867.09"
AAA Industries,East,Mass,BigCo,East,2017,22,Widgets,"8,49,806.10"
AAA Industries,South,Mass,BigCo,South,2017,22,Widgets,"19,67,382.12"
AAA Industries,West,Mass,BigCo,West,2017,22,Widgets,"38,31,748.77"
XYZ Manufacturing,North,Drug,Rx,North,2017,22,Widgets,"9,62,599.08"
XYZ Manufacturing,East,Drug,Rx,East,2017,22,Widgets,"7,78,627.63"
XYZ Manufacturing,South,Drug,Rx,South,2017,22,Widgets,"7,74,569.42"
XYZ Manufacturing,West,Drug,Rx,West,2017,22,Widgets,"1,57,951.03"
AAA Industries,North,Drug,Rx,North,2017,22,Widgets,"4,25,026.08"
AAA Industries,East,Drug,Rx,East,2017,22,Widgets,"7,27,314.30"
AAA Industries,South,Drug,Rx,South,2017,22,Widgets,"8,16,094.92"
AAA Industries,West,Drug,Rx,West,2017,22,Widgets,"7,46,037.45"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,23,Widgets,"9,07,594.75"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,23,Widgets,"26,00,699.83"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,23,Widgets,"7,16,068.97"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,23,Widgets,"5,82,334.49"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,23,Widgets,"51,89,381.58"
AAA Industries,East,Mass,SuperMart,East,2017,23,Widgets,"14,03,059.94"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,23,Widgets,"20,40,819.31"
AAA Industries,South,Mass,SuperMart,Deep South,2017,23,Widgets,"6,81,032.44"
AAA Industries,West,Mass,SuperMart,West,2017,23,Widgets,"27,08,169.92"
XYZ Manufacturing,North,Mass,BigCo,North,2017,23,Widgets,"29,90,078.80"
XYZ Manufacturing,East,Mass,BigCo,East,2017,23,Widgets,"13,17,451.66"
XYZ Manufacturing,South,Mass,BigCo,South,2017,23,Widgets,"13,16,803.51"
XYZ Manufacturing,West,Mass,BigCo,West,2017,23,Widgets,"44,61,207.14"
AAA Industries,North,Mass,BigCo,North,2017,23,Widgets,"60,86,546.81"
AAA Industries,East,Mass,BigCo,East,2017,23,Widgets,"9,27,913.44"
AAA Industries,South,Mass,BigCo,South,2017,23,Widgets,"19,42,670.39"
AAA Industries,West,Mass,BigCo,West,2017,23,Widgets,"36,79,648.23"
XYZ Manufacturing,North,Drug,Rx,North,2017,23,Widgets,"8,94,532.53"
XYZ Manufacturing,East,Drug,Rx,East,2017,23,Widgets,"8,14,218.86"
XYZ Manufacturing,South,Drug,Rx,South,2017,23,Widgets,"8,43,460.53"
XYZ Manufacturing,West,Drug,Rx,West,2017,23,Widgets,"1,63,939.53"
AAA Industries,North,Drug,Rx,North,2017,23,Widgets,"3,69,928.57"
AAA Industries,East,Drug,Rx,East,2017,23,Widgets,"7,50,693.61"
AAA Industries,South,Drug,Rx,South,2017,23,Widgets,"8,39,642.76"
AAA Industries,West,Drug,Rx,West,2017,23,Widgets,"7,64,636.61"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,24,Widgets,"8,50,390.72"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,24,Widgets,"23,13,072.40"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,24,Widgets,"7,69,390.85"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,24,Widgets,"5,83,926.78"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,24,Widgets,"55,63,636.28"
AAA Industries,East,Mass,SuperMart,East,2017,24,Widgets,"14,58,464.13"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,24,Widgets,"19,24,049.30"
AAA Industries,South,Mass,SuperMart,Deep South,2017,24,Widgets,"6,32,693.21"
AAA Industries,West,Mass,SuperMart,West,2017,24,Widgets,"26,76,484.33"
XYZ Manufacturing,North,Mass,BigCo,North,2017,24,Widgets,"31,37,170.29"
XYZ Manufacturing,East,Mass,BigCo,East,2017,24,Widgets,"13,53,758.24"
XYZ Manufacturing,South,Mass,BigCo,South,2017,24,Widgets,"14,56,908.03"
XYZ Manufacturing,West,Mass,BigCo,West,2017,24,Widgets,"43,76,490.19"
AAA Industries,North,Mass,BigCo,North,2017,24,Widgets,"61,30,229.68"
AAA Industries,East,Mass,BigCo,East,2017,24,Widgets,"8,62,402.66"
AAA Industries,South,Mass,BigCo,South,2017,24,Widgets,"18,65,162.38"
AAA Industries,West,Mass,BigCo,West,2017,24,Widgets,"36,09,044.02"
XYZ Manufacturing,North,Drug,Rx,North,2017,24,Widgets,"9,12,525.64"
XYZ Manufacturing,East,Drug,Rx,East,2017,24,Widgets,"8,60,954.76"
XYZ Manufacturing,South,Drug,Rx,South,2017,24,Widgets,"8,00,872.02"
XYZ Manufacturing,West,Drug,Rx,West,2017,24,Widgets,"1,58,763.48"
AAA Industries,North,Drug,Rx,North,2017,24,Widgets,"3,82,083.90"
AAA Industries,East,Drug,Rx,East,2017,24,Widgets,"7,45,521.76"
AAA Industries,South,Drug,Rx,South,2017,24,Widgets,"9,04,823.79"
AAA Industries,West,Drug,Rx,West,2017,24,Widgets,"6,96,203.19"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,25,Widgets,"8,83,547.81"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,25,Widgets,"23,85,818.98"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,25,Widgets,"7,97,937.50"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,25,Widgets,"6,06,311.10"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,25,Widgets,"57,06,111.49"
AAA Industries,East,Mass,SuperMart,East,2017,25,Widgets,"12,86,623.55"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,25,Widgets,"21,24,322.07"
AAA Industries,South,Mass,SuperMart,Deep South,2017,25,Widgets,"7,05,052.00"
AAA Industries,West,Mass,SuperMart,West,2017,25,Widgets,"25,73,989.17"
XYZ Manufacturing,North,Mass,BigCo,North,2017,25,Widgets,"27,82,587.06"
XYZ Manufacturing,East,Mass,BigCo,East,2017,25,Widgets,"13,78,357.54"
XYZ Manufacturing,South,Mass,BigCo,South,2017,25,Widgets,"14,00,608.83"
XYZ Manufacturing,West,Mass,BigCo,West,2017,25,Widgets,"39,29,233.30"
AAA Industries,North,Mass,BigCo,North,2017,25,Widgets,"62,98,671.55"
AAA Industries,East,Mass,BigCo,East,2017,25,Widgets,"9,25,484.28"
AAA Industries,South,Mass,BigCo,South,2017,25,Widgets,"18,43,120.34"
AAA Industries,West,Mass,BigCo,West,2017,25,Widgets,"36,45,926.81"
XYZ Manufacturing,North,Drug,Rx,North,2017,25,Widgets,"8,91,974.90"
XYZ Manufacturing,East,Drug,Rx,East,2017,25,Widgets,"8,33,307.13"
XYZ Manufacturing,South,Drug,Rx,South,2017,25,Widgets,"8,47,743.20"
XYZ Manufacturing,West,Drug,Rx,West,2017,25,Widgets,"1,57,087.84"
AAA Industries,North,Drug,Rx,North,2017,25,Widgets,"3,70,164.41"
AAA Industries,East,Drug,Rx,East,2017,25,Widgets,"7,20,824.91"
AAA Industries,South,Drug,Rx,South,2017,25,Widgets,"8,69,533.16"
AAA Industries,West,Drug,Rx,West,2017,25,Widgets,"6,81,129.08"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,26,Widgets,"8,54,648.39"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,26,Widgets,"25,65,130.74"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,26,Widgets,"7,99,296.90"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,26,Widgets,"6,47,418.86"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,26,Widgets,"56,05,587.67"
AAA Industries,East,Mass,SuperMart,East,2017,26,Widgets,"14,40,601.46"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,26,Widgets,"21,21,815.64"
AAA Industries,South,Mass,SuperMart,Deep South,2017,26,Widgets,"7,00,879.87"
