CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category, Sales 
AAA Industries,West,Drug,Rx,West,2017,52,Widgets,"8,80,794.57"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,1,Widgets,"8,83,991.34"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,1,Widgets,"31,45,482.30"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,1,Widgets,"8,30,401.78"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,1,Widgets,"7,24,713.71"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,1,Widgets,"53,17,498.92"
AAA Industries,East,Mass,SuperMart,East,2018,1,Widgets,"15,36,939.59"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,1,Widgets,"21,89,072.54"
AAA Industries,South,Mass,SuperMart,Deep South,2018,1,Widgets,"5,68,407.75"
AAA Industries,West,Mass,SuperMart,West,2018,1,Widgets,"27,09,963.35"
XYZ Manufacturing,North,Mass,BigCo,North,2018,1,Widgets,"32,34,154.10"
XYZ Manufacturing,East,Mass,BigCo,East,2018,1,Widgets,"13,67,504.26"
XYZ Manufacturing,South,Mass,BigCo,South,2018,1,Widgets,"15,85,590.96"
XYZ Manufacturing,West,Mass,BigCo,West,2018,1,Widgets,"41,69,319.84"
AAA Industries,North,Mass,BigCo,North,2018,1,Widgets,"78,27,711.21"
AAA Industries,East,Mass,BigCo,East,2018,1,Widgets,"8,19,215.61"
AAA Industries,South,Mass,BigCo,South,2018,1,Widgets,"18,99,325.71"
AAA Industries,West,Mass,BigCo,West,2018,1,Widgets,"36,96,154.24"
XYZ Manufacturing,North,Drug,Rx,North,2018,1,Widgets,"7,74,780.10"
XYZ Manufacturing,East,Drug,Rx,East,2018,1,Widgets,"8,19,168.70"
XYZ Manufacturing,South,Drug,Rx,South,2018,1,Widgets,"9,64,047.01"
XYZ Manufacturing,West,Drug,Rx,West,2018,1,Widgets,"1,32,516.54"
AAA Industries,North,Drug,Rx,North,2018,1,Widgets,"3,67,013.47"
AAA Industries,East,Drug,Rx,East,2018,1,Widgets,"7,76,327.42"
AAA Industries,South,Drug,Rx,South,2018,1,Widgets,"8,88,452.05"
AAA Industries,West,Drug,Rx,West,2018,1,Widgets,"8,60,976.69"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,2,Widgets,"8,84,168.13"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,2,Widgets,"30,24,066.69"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,2,Widgets,"8,12,714.22"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,2,Widgets,"7,17,756.46"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,2,Widgets,"53,10,586.17"
AAA Industries,East,Mass,SuperMart,East,2018,2,Widgets,"16,07,024.04"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,2,Widgets,"21,85,351.11"
AAA Industries,South,Mass,SuperMart,Deep South,2018,2,Widgets,"5,57,266.96"
AAA Industries,West,Mass,SuperMart,West,2018,2,Widgets,"26,93,974.56"
XYZ Manufacturing,North,Mass,BigCo,North,2018,2,Widgets,"31,85,318.38"
XYZ Manufacturing,East,Mass,BigCo,East,2018,2,Widgets,"13,73,931.53"
XYZ Manufacturing,South,Mass,BigCo,South,2018,2,Widgets,"15,13,446.57"
XYZ Manufacturing,West,Mass,BigCo,West,2018,2,Widgets,"43,07,741.26"
AAA Industries,North,Mass,BigCo,North,2018,2,Widgets,"77,79,179.40"
AAA Industries,East,Mass,BigCo,East,2018,2,Widgets,"8,17,413.34"
AAA Industries,South,Mass,BigCo,South,2018,2,Widgets,"18,96,666.66"
AAA Industries,West,Mass,BigCo,West,2018,2,Widgets,"36,68,433.08"
XYZ Manufacturing,North,Drug,Rx,North,2018,2,Widgets,"7,79,041.39"
XYZ Manufacturing,East,Drug,Rx,East,2018,2,Widgets,"8,44,562.93"
XYZ Manufacturing,South,Drug,Rx,South,2018,2,Widgets,"9,65,107.46"
XYZ Manufacturing,West,Drug,Rx,West,2018,2,Widgets,"1,37,154.62"
AAA Industries,North,Drug,Rx,North,2018,2,Widgets,"3,64,150.76"
AAA Industries,East,Drug,Rx,East,2018,2,Widgets,"7,83,624.90"
AAA Industries,South,Drug,Rx,South,2018,2,Widgets,"8,58,600.06"
AAA Industries,West,Drug,Rx,West,2018,2,Widgets,"8,76,474.27"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,3,Widgets,"9,19,711.69"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,3,Widgets,"29,55,722.78"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,3,Widgets,"7,74,597.93"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,3,Widgets,"6,90,266.39"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,3,Widgets,"51,54,454.94"
AAA Industries,East,Mass,SuperMart,East,2018,3,Widgets,"15,60,259.64"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,3,Widgets,"20,78,050.37"
AAA Industries,South,Mass,SuperMart,Deep South,2018,3,Widgets,"5,37,093.89"
AAA Industries,West,Mass,SuperMart,West,2018,3,Widgets,"27,40,041.53"
XYZ Manufacturing,North,Mass,BigCo,North,2018,3,Widgets,"32,75,462.89"
XYZ Manufacturing,East,Mass,BigCo,East,2018,3,Widgets,"13,58,268.71"
XYZ Manufacturing,South,Mass,BigCo,South,2018,3,Widgets,"15,50,980.05"
XYZ Manufacturing,West,Mass,BigCo,West,2018,3,Widgets,"41,42,754.77"
AAA Industries,North,Mass,BigCo,North,2018,3,Widgets,"76,18,150.39"
AAA Industries,East,Mass,BigCo,East,2018,3,Widgets,"8,30,328.47"
AAA Industries,South,Mass,BigCo,South,2018,3,Widgets,"18,15,489.32"
AAA Industries,West,Mass,BigCo,West,2018,3,Widgets,"35,14,725.74"
XYZ Manufacturing,North,Drug,Rx,North,2018,3,Widgets,"7,69,926.61"
XYZ Manufacturing,East,Drug,Rx,East,2018,3,Widgets,"8,52,670.74"
XYZ Manufacturing,South,Drug,Rx,South,2018,3,Widgets,"9,29,012.44"
XYZ Manufacturing,West,Drug,Rx,West,2018,3,Widgets,"1,36,427.70"
AAA Industries,North,Drug,Rx,North,2018,3,Widgets,"3,81,010.94"
AAA Industries,East,Drug,Rx,East,2018,3,Widgets,"7,61,369.95"
AAA Industries,South,Drug,Rx,South,2018,3,Widgets,"8,57,569.74"
AAA Industries,West,Drug,Rx,West,2018,3,Widgets,"8,50,180.04"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,4,Widgets,"9,35,806.65"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,4,Widgets,"31,02,326.63"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,4,Widgets,"7,43,304.17"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,4,Widgets,"6,91,715.95"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,4,Widgets,"51,51,877.71"
AAA Industries,East,Mass,SuperMart,East,2018,4,Widgets,"16,37,180.44"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,4,Widgets,"21,00,701.12"
AAA Industries,South,Mass,SuperMart,Deep South,2018,4,Widgets,"5,15,663.85"
AAA Industries,West,Mass,SuperMart,West,2018,4,Widgets,"26,49,072.15"
XYZ Manufacturing,North,Mass,BigCo,North,2018,4,Widgets,"33,73,071.68"
XYZ Manufacturing,East,Mass,BigCo,East,2018,4,Widgets,"13,85,434.08"
XYZ Manufacturing,South,Mass,BigCo,South,2018,4,Widgets,"14,82,426.73"
XYZ Manufacturing,West,Mass,BigCo,West,2018,4,Widgets,"39,67,101.96"
AAA Industries,North,Mass,BigCo,North,2018,4,Widgets,"76,08,246.79"
AAA Industries,East,Mass,BigCo,East,2018,4,Widgets,"8,48,180.53"
AAA Industries,South,Mass,BigCo,South,2018,4,Widgets,"17,74,096.17"
AAA Industries,West,Mass,BigCo,West,2018,4,Widgets,"36,22,979.29"
XYZ Manufacturing,North,Drug,Rx,North,2018,4,Widgets,"7,32,123.21"
XYZ Manufacturing,East,Drug,Rx,East,2018,4,Widgets,"8,15,750.09"
XYZ Manufacturing,South,Drug,Rx,South,2018,4,Widgets,"9,00,120.15"
XYZ Manufacturing,West,Drug,Rx,West,2018,4,Widgets,"1,31,229.81"
AAA Industries,North,Drug,Rx,North,2018,4,Widgets,"3,81,353.85"
AAA Industries,East,Drug,Rx,East,2018,4,Widgets,"7,49,720.99"
AAA Industries,South,Drug,Rx,South,2018,4,Widgets,"8,55,597.33"
AAA Industries,West,Drug,Rx,West,2018,4,Widgets,"8,16,087.82"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,5,Widgets,"8,98,655.12"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,5,Widgets,"31,73,369.91"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,5,Widgets,"7,53,859.09"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,5,Widgets,"6,74,976.42"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,5,Widgets,"53,35,284.56"
AAA Industries,East,Mass,SuperMart,East,2018,5,Widgets,"17,00,539.32"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,5,Widgets,"21,47,126.62"
AAA Industries,South,Mass,SuperMart,Deep South,2018,5,Widgets,"5,07,258.52"
AAA Industries,West,Mass,SuperMart,West,2018,5,Widgets,"26,67,085.84"
XYZ Manufacturing,North,Mass,BigCo,North,2018,5,Widgets,"34,01,742.79"
XYZ Manufacturing,East,Mass,BigCo,East,2018,5,Widgets,"14,02,474.92"
XYZ Manufacturing,South,Mass,BigCo,South,2018,5,Widgets,"14,50,999.28"
XYZ Manufacturing,West,Mass,BigCo,West,2018,5,Widgets,"38,79,825.72"
AAA Industries,North,Mass,BigCo,North,2018,5,Widgets,"77,21,609.67"
AAA Industries,East,Mass,BigCo,East,2018,5,Widgets,"8,66,925.32"
AAA Industries,South,Mass,BigCo,South,2018,5,Widgets,"17,85,272.97"
AAA Industries,West,Mass,BigCo,West,2018,5,Widgets,"37,31,306.37"
XYZ Manufacturing,North,Drug,Rx,North,2018,5,Widgets,"7,64,922.33"
XYZ Manufacturing,East,Drug,Rx,East,2018,5,Widgets,"8,34,186.05"
XYZ Manufacturing,South,Drug,Rx,South,2018,5,Widgets,"9,14,072.02"
XYZ Manufacturing,West,Drug,Rx,West,2018,5,Widgets,"1,36,885.81"
AAA Industries,North,Drug,Rx,North,2018,5,Widgets,"3,80,171.65"
AAA Industries,East,Drug,Rx,East,2018,5,Widgets,"7,40,124.57"
AAA Industries,South,Drug,Rx,South,2018,5,Widgets,"8,36,175.27"
AAA Industries,West,Drug,Rx,West,2018,5,Widgets,"8,46,527.90"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,6,Widgets,"8,57,406.85"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,6,Widgets,"31,14,979.90"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,6,Widgets,"7,91,476.66"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,6,Widgets,"7,08,320.26"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,6,Widgets,"55,52,964.17"
AAA Industries,East,Mass,SuperMart,East,2018,6,Widgets,"17,50,875.29"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,6,Widgets,"20,43,420.40"
AAA Industries,South,Mass,SuperMart,Deep South,2018,6,Widgets,"5,21,918.30"
AAA Industries,West,Mass,SuperMart,West,2018,6,Widgets,"26,95,623.66"
XYZ Manufacturing,North,Mass,BigCo,North,2018,6,Widgets,"34,85,425.66"
XYZ Manufacturing,East,Mass,BigCo,East,2018,6,Widgets,"14,49,457.83"
XYZ Manufacturing,South,Mass,BigCo,South,2018,6,Widgets,"14,03,551.60"
XYZ Manufacturing,West,Mass,BigCo,West,2018,6,Widgets,"38,69,350.19"
AAA Industries,North,Mass,BigCo,North,2018,6,Widgets,"75,21,619.98"
AAA Industries,East,Mass,BigCo,East,2018,6,Widgets,"9,00,735.41"
AAA Industries,South,Mass,BigCo,South,2018,6,Widgets,"17,95,806.08"
AAA Industries,West,Mass,BigCo,West,2018,6,Widgets,"38,64,514.01"
XYZ Manufacturing,North,Drug,Rx,North,2018,6,Widgets,"7,29,047.47"
XYZ Manufacturing,East,Drug,Rx,East,2018,6,Widgets,"8,07,075.00"
XYZ Manufacturing,South,Drug,Rx,South,2018,6,Widgets,"9,59,227.17"
XYZ Manufacturing,West,Drug,Rx,West,2018,6,Widgets,"1,34,764.08"
AAA Industries,North,Drug,Rx,North,2018,6,Widgets,"3,70,401.24"
AAA Industries,East,Drug,Rx,East,2018,6,Widgets,"7,30,428.93"
AAA Industries,South,Drug,Rx,South,2018,6,Widgets,"8,04,651.46"
AAA Industries,West,Drug,Rx,West,2018,6,Widgets,"8,79,965.75"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,7,Widgets,"8,43,259.64"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,7,Widgets,"30,61,090.75"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,7,Widgets,"7,81,187.46"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,7,Widgets,"6,94,083.02"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,7,Widgets,"56,86,235.31"
AAA Industries,East,Mass,SuperMart,East,2018,7,Widgets,"16,81,715.71"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,7,Widgets,"20,77,545.52"
AAA Industries,South,Mass,SuperMart,Deep South,2018,7,Widgets,"5,24,527.89"
AAA Industries,West,Mass,SuperMart,West,2018,7,Widgets,"27,92,396.55"
XYZ Manufacturing,North,Mass,BigCo,North,2018,7,Widgets,"35,49,906.04"
XYZ Manufacturing,East,Mass,BigCo,East,2018,7,Widgets,"14,05,539.26"
XYZ Manufacturing,South,Mass,BigCo,South,2018,7,Widgets,"13,59,760.79"
XYZ Manufacturing,West,Mass,BigCo,West,2018,7,Widgets,"37,69,134.02"
AAA Industries,North,Mass,BigCo,North,2018,7,Widgets,"75,33,654.57"
AAA Industries,East,Mass,BigCo,East,2018,7,Widgets,"8,97,582.83"
AAA Industries,South,Mass,BigCo,South,2018,7,Widgets,"17,51,270.09"
AAA Industries,West,Mass,BigCo,West,2018,7,Widgets,"40,36,098.43"
XYZ Manufacturing,North,Drug,Rx,North,2018,7,Widgets,"7,04,041.14"
XYZ Manufacturing,East,Drug,Rx,East,2018,7,Widgets,"8,44,361.87"
XYZ Manufacturing,South,Drug,Rx,South,2018,7,Widgets,"9,26,901.22"
XYZ Manufacturing,West,Drug,Rx,West,2018,7,Widgets,"1,38,712.67"
AAA Industries,North,Drug,Rx,North,2018,7,Widgets,"3,57,140.88"
AAA Industries,East,Drug,Rx,East,2018,7,Widgets,"7,08,954.32"
AAA Industries,South,Drug,Rx,South,2018,7,Widgets,"8,35,711.01"
AAA Industries,West,Drug,Rx,West,2018,7,Widgets,"8,45,471.09"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,8,Widgets,"8,81,880.93"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,8,Widgets,"30,42,724.21"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,8,Widgets,"8,14,622.28"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,8,Widgets,"7,01,856.75"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,8,Widgets,"54,04,198.03"
AAA Industries,East,Mass,SuperMart,East,2018,8,Widgets,"16,45,222.48"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,8,Widgets,"21,68,542.02"
AAA Industries,South,Mass,SuperMart,Deep South,2018,8,Widgets,"5,14,509.40"
AAA Industries,West,Mass,SuperMart,West,2018,8,Widgets,"29,22,242.99"
XYZ Manufacturing,North,Mass,BigCo,North,2018,8,Widgets,"34,34,534.09"
XYZ Manufacturing,East,Mass,BigCo,East,2018,8,Widgets,"13,71,384.65"
XYZ Manufacturing,South,Mass,BigCo,South,2018,8,Widgets,"13,18,831.99"
XYZ Manufacturing,West,Mass,BigCo,West,2018,8,Widgets,"36,90,736.03"
AAA Industries,North,Mass,BigCo,North,2018,8,Widgets,"77,12,202.19"
AAA Industries,East,Mass,BigCo,East,2018,8,Widgets,"9,36,717.45"
AAA Industries,South,Mass,BigCo,South,2018,8,Widgets,"17,63,879.24"
AAA Industries,West,Mass,BigCo,West,2018,8,Widgets,"39,94,930.23"
XYZ Manufacturing,North,Drug,Rx,North,2018,8,Widgets,"7,12,912.06"
XYZ Manufacturing,East,Drug,Rx,East,2018,8,Widgets,"8,79,993.94"
XYZ Manufacturing,South,Drug,Rx,South,2018,8,Widgets,"9,62,679.61"
XYZ Manufacturing,West,Drug,Rx,West,2018,8,Widgets,"1,41,126.27"
AAA Industries,North,Drug,Rx,North,2018,8,Widgets,"3,50,926.63"
AAA Industries,East,Drug,Rx,East,2018,8,Widgets,"6,85,204.35"
AAA Industries,South,Drug,Rx,South,2018,8,Widgets,"8,71,980.87"
AAA Industries,West,Drug,Rx,West,2018,8,Widgets,"8,87,575.55"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,9,Widgets,"8,92,639.88"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,9,Widgets,"30,79,236.90"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,9,Widgets,"8,38,490.72"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,9,Widgets,"7,36,177.54"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,9,Widgets,"55,67,945.24"
AAA Industries,East,Mass,SuperMart,East,2018,9,Widgets,"16,34,034.97"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,9,Widgets,"22,71,764.62"
AAA Industries,South,Mass,SuperMart,Deep South,2018,9,Widgets,"4,96,501.58"
AAA Industries,West,Mass,SuperMart,West,2018,9,Widgets,"28,82,792.71"
XYZ Manufacturing,North,Mass,BigCo,North,2018,9,Widgets,"34,31,443.01"
XYZ Manufacturing,East,Mass,BigCo,East,2018,9,Widgets,"13,05,558.19"
XYZ Manufacturing,South,Mass,BigCo,South,2018,9,Widgets,"13,54,308.57"
XYZ Manufacturing,West,Mass,BigCo,West,2018,9,Widgets,"35,89,609.87"
AAA Industries,North,Mass,BigCo,North,2018,9,Widgets,"79,02,693.58"
AAA Industries,East,Mass,BigCo,East,2018,9,Widgets,"9,54,983.44"
AAA Industries,South,Mass,BigCo,South,2018,9,Widgets,"17,48,533.49"
AAA Industries,West,Mass,BigCo,West,2018,9,Widgets,"39,37,003.74"
XYZ Manufacturing,North,Drug,Rx,North,2018,9,Widgets,"6,94,162.47"
XYZ Manufacturing,East,Drug,Rx,East,2018,9,Widgets,"8,57,906.09"
XYZ Manufacturing,South,Drug,Rx,South,2018,9,Widgets,"10,02,919.61"
XYZ Manufacturing,West,Drug,Rx,West,2018,9,Widgets,"1,48,154.36"
AAA Industries,North,Drug,Rx,North,2018,9,Widgets,"3,37,731.79"
AAA Industries,East,Drug,Rx,East,2018,9,Widgets,"7,12,886.61"
AAA Industries,South,Drug,Rx,South,2018,9,Widgets,"9,14,446.34"
AAA Industries,West,Drug,Rx,West,2018,9,Widgets,"8,91,125.85"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,10,Widgets,"8,75,144.14"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,10,Widgets,"29,91,478.64"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,10,Widgets,"7,99,584.75"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,10,Widgets,"7,28,594.91"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,10,Widgets,"53,13,490.14"
AAA Industries,East,Mass,SuperMart,East,2018,10,Widgets,"16,23,903.95"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,10,Widgets,"22,56,316.62"
AAA Industries,South,Mass,SuperMart,Deep South,2018,10,Widgets,"4,73,662.50"
AAA Industries,West,Mass,SuperMart,West,2018,10,Widgets,"27,94,867.53"
XYZ Manufacturing,North,Mass,BigCo,North,2018,10,Widgets,"33,96,785.44"
XYZ Manufacturing,East,Mass,BigCo,East,2018,10,Widgets,"12,60,908.10"
XYZ Manufacturing,South,Mass,BigCo,South,2018,10,Widgets,"13,69,612.26"
XYZ Manufacturing,West,Mass,BigCo,West,2018,10,Widgets,"35,84,943.37"
AAA Industries,North,Mass,BigCo,North,2018,10,Widgets,"76,05,552.30"
AAA Industries,East,Mass,BigCo,East,2018,10,Widgets,"9,40,945.18"
AAA Industries,South,Mass,BigCo,South,2018,10,Widgets,"17,17,584.44"
AAA Industries,West,Mass,BigCo,West,2018,10,Widgets,"40,93,302.79"
XYZ Manufacturing,North,Drug,Rx,North,2018,10,Widgets,"7,09,503.47"
XYZ Manufacturing,East,Drug,Rx,East,2018,10,Widgets,"8,48,726.49"
XYZ Manufacturing,South,Drug,Rx,South,2018,10,Widgets,"10,42,635.23"
XYZ Manufacturing,West,Drug,Rx,West,2018,10,Widgets,"1,49,813.69"
AAA Industries,North,Drug,Rx,North,2018,10,Widgets,"3,39,251.58"
AAA Industries,East,Drug,Rx,East,2018,10,Widgets,"7,38,122.80"
AAA Industries,South,Drug,Rx,South,2018,10,Widgets,"8,85,366.94"
AAA Industries,West,Drug,Rx,West,2018,10,Widgets,"8,88,987.15"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,11,Widgets,"8,84,858.24"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,11,Widgets,"29,52,888.57"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,11,Widgets,"7,73,918.08"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,11,Widgets,"7,41,563.90"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,11,Widgets,"50,51,535.07"
AAA Industries,East,Mass,SuperMart,East,2018,11,Widgets,"15,80,383.33"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,11,Widgets,"22,58,572.94"
AAA Industries,South,Mass,SuperMart,Deep South,2018,11,Widgets,"4,62,247.24"
AAA Industries,West,Mass,SuperMart,West,2018,11,Widgets,"27,24,436.87"
XYZ Manufacturing,North,Mass,BigCo,North,2018,11,Widgets,"33,25,452.94"
XYZ Manufacturing,East,Mass,BigCo,East,2018,11,Widgets,"12,42,624.93"
XYZ Manufacturing,South,Mass,BigCo,South,2018,11,Widgets,"14,09,467.98"
XYZ Manufacturing,West,Mass,BigCo,West,2018,11,Widgets,"34,05,696.21"
AAA Industries,North,Mass,BigCo,North,2018,11,Widgets,"75,11,243.45"
AAA Industries,East,Mass,BigCo,East,2018,11,Widgets,"9,84,040.47"
AAA Industries,South,Mass,BigCo,South,2018,11,Widgets,"16,63,308.78"
AAA Industries,West,Mass,BigCo,West,2018,11,Widgets,"40,38,861.86"
XYZ Manufacturing,North,Drug,Rx,North,2018,11,Widgets,"7,00,847.52"
XYZ Manufacturing,East,Drug,Rx,East,2018,11,Widgets,"8,28,017.57"
XYZ Manufacturing,South,Drug,Rx,South,2018,11,Widgets,"10,46,075.93"
XYZ Manufacturing,West,Drug,Rx,West,2018,11,Widgets,"1,47,536.52"
AAA Industries,North,Drug,Rx,North,2018,11,Widgets,"3,34,569.91"
AAA Industries,East,Drug,Rx,East,2018,11,Widgets,"7,21,441.22"
AAA Industries,South,Drug,Rx,South,2018,11,Widgets,"8,52,431.29"
AAA Industries,West,Drug,Rx,West,2018,11,Widgets,"8,47,827.05"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,12,Widgets,"9,03,174.80"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,12,Widgets,"30,86,359.13"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,12,Widgets,"7,36,460.44"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,12,Widgets,"7,56,765.96"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,12,Widgets,"50,01,524.88"
AAA Industries,East,Mass,SuperMart,East,2018,12,Widgets,"15,21,276.99"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,12,Widgets,"22,41,407.78"
AAA Industries,South,Mass,SuperMart,Deep South,2018,12,Widgets,"4,66,176.34"
AAA Industries,West,Mass,SuperMart,West,2018,12,Widgets,"28,30,145.02"
XYZ Manufacturing,North,Mass,BigCo,North,2018,12,Widgets,"34,70,775.23"
XYZ Manufacturing,East,Mass,BigCo,East,2018,12,Widgets,"12,87,235.17"
XYZ Manufacturing,South,Mass,BigCo,South,2018,12,Widgets,"13,54,780.62"
XYZ Manufacturing,West,Mass,BigCo,West,2018,12,Widgets,"33,51,205.07"
AAA Industries,North,Mass,BigCo,North,2018,12,Widgets,"77,80,897.09"
AAA Industries,East,Mass,BigCo,East,2018,12,Widgets,"10,03,524.47"
AAA Industries,South,Mass,BigCo,South,2018,12,Widgets,"17,17,698.97"
AAA Industries,West,Mass,BigCo,West,2018,12,Widgets,"41,06,310.85"
XYZ Manufacturing,North,Drug,Rx,North,2018,12,Widgets,"6,90,895.49"
XYZ Manufacturing,East,Drug,Rx,East,2018,12,Widgets,"8,38,781.79"
XYZ Manufacturing,South,Drug,Rx,South,2018,12,Widgets,"9,95,655.07"
XYZ Manufacturing,West,Drug,Rx,West,2018,12,Widgets,"1,47,772.58"
AAA Industries,North,Drug,Rx,North,2018,12,Widgets,"3,33,833.85"
AAA Industries,East,Drug,Rx,East,2018,12,Widgets,"7,07,373.12"
AAA Industries,South,Drug,Rx,South,2018,12,Widgets,"8,78,600.93"
AAA Industries,West,Drug,Rx,West,2018,12,Widgets,"8,42,485.74"
XYZ Manufacturing,North,Mass,SuperMart,North,2018,13,Widgets,"8,60,996.54"
XYZ Manufacturing,East,Mass,SuperMart,East,2018,13,Widgets,"30,40,063.75"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2018,13,Widgets,"7,13,703.82"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2018,13,Widgets,"7,43,219.85"
XYZ Manufacturing,West,Mass,SuperMart,West,2018,13,Widgets,"49,84,519.69"
AAA Industries,East,Mass,SuperMart,East,2018,13,Widgets,"14,82,788.68"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2018,13,Widgets,"22,33,338.71"
AAA Industries,South,Mass,SuperMart,Deep South,2018,13,Widgets,"4,82,539.13"
AAA Industries,West,Mass,SuperMart,West,2018,13,Widgets,"27,87,409.83"
XYZ Manufacturing,North,Mass,BigCo,North,2018,13,Widgets,"34,96,111.89"
XYZ Manufacturing,East,Mass,BigCo,East,2018,13,Widgets,"12,58,916.00"
XYZ Manufacturing,South,Mass,BigCo,South,2018,13,Widgets,"12,89,073.76"
XYZ Manufacturing,West,Mass,BigCo,West,2018,13,Widgets,"33,75,333.74"
AAA Industries,North,Mass,BigCo,North,2018,13,Widgets,"76,97,641.49"
AAA Industries,East,Mass,BigCo,East,2018,13,Widgets,"9,81,948.69"
AAA Industries,South,Mass,BigCo,South,2018,13,Widgets,"17,25,256.85"
AAA Industries,West,Mass,BigCo,West,2018,13,Widgets,"39,08,386.67"
XYZ Manufacturing,North,Drug,Rx,North,2018,13,Widgets,"6,99,048.06"
XYZ Manufacturing,East,Drug,Rx,East,2018,13,Widgets,"8,66,209.96"
XYZ Manufacturing,South,Drug,Rx,South,2018,13,Widgets,"10,44,541.73"
XYZ Manufacturing,West,Drug,Rx,West,2018,13,Widgets,"1,52,043.20"
AAA Industries,North,Drug,Rx,North,2018,13,Widgets,"3,39,709.33"
AAA Industries,East,Drug,Rx,East,2018,13,Widgets,"7,27,250.30"
AAA Industries,South,Drug,Rx,South,2018,13,Widgets,"8,60,150.31"
